avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,BirthRate
1436,564,155.2,391.5,42360,459863,28.1,0,30.3,29.6,30.9,3.36,47.5,6.825864335
412,142,159.9,490.8,49476,53709,14.3,18.61885345,48.6,46.4,51.1,2.28,51.8,3.962223187
3629,1234,146.1,432.7,74967,850536,11.5,43.50197993,37.1,35.8,38.4,3.08,50.6,5.34009399
252,108,217.4,503.7,26602,41131,35.2,0,38.7,36.2,40,2.53,33.4,8.433257358
760,282,158.9,428.2,54509,213016,19.5,117.3620761,30.9,30.5,31.4,2.77,43.1,4.109357003
291,116,182.8,444.6,41403,74492,21.6,255.0609461,32.1,31,33.2,2.87,49.5,7.98203179
1522,557,162.4,420.8,59316,491337,12.9,926.0446496,33,32.6,33.5,2.98,49.7,6.288469602
62,24,165.7,416.8,38140,16496,22.5,181.8622696,30.1,29.4,30.4,2.56,45.1,4.898266767
2362,753,140.1,429.5,65359,631096,11.2,456.3489548,36.1,35,37.4,2.63,50.5,5.782071504
68,17,105.2,389.4,44508,12352,14.7,0,49.6,48,51.6,2.25,60.6,4.115421003
24,13,188.6,369.7,36294,3615,20,0,47.6,46.8,48.4,2.3,57.8,5.028735632
24,13,176.2,322.4,35424,5830,32.3,0,41.1,38.7,50.3,2.19,42.6,12.47920133
1159,340,124.1,409.9,71546,319372,13.3,629.3601192,35.8,34.4,37.1,2.45,47.7,4.171506363
215,80,158.4,417.3,85885,65065,4,46.10773842,37.5,36.6,38.1,2.57,58.6,5.099793071
322,138,170.6,399.4,36241,71130,24,0,39.3,38.2,40.4,2.81,53.5,6.414172266
105,39,140.8,392.2,48840,18658,12.4,0,49.2,45.8,51.4,2.21,55.5,4.893475366
10,4,124.5,373.7,52273,1829,13.4,1093.493712,37,37.3,36.5,2.63,53.7,5.299539171
50,15,139.4,416.9,69115,9303,8.5,0,48,47,48.1,2.13,57.4,3.600654664
33,14,138.1,326.6,33998,8130,22.9,0,38.4,38.1,39,2.78,56.3,7.34055355
17,7,116,307.3,27882,3584,28.5,0,49,47.6,52.2,2.46,48.2,7.517482517
22,7,110.7,389.1,32570,5562,40.5,0,35.5,38.6,30.1,3.78,30.9,10.31111111
31,11,160.8,439.8,48368,4445,14.9,0,56.4,58.5,55,2.15,64.8,5.851979346
178,78,163.5,396.2,45283,29979,15.6,0,47.3,45.3,48.8,2.41,56.3,8.005224855
2459,909,163.7,439.2,54872,682545,15.9,881.9931287,34.1,33.8,34.3,2.3,39.2,5.543167508
7,4,122.2,234,44235,1978,15.4,0,39.9,37.6,48.6,2.64,52.7,2.105263158
406,158,193.8,482.4,54298,81468,14.4,36.82427456,37.9,36.7,39.1,2.65,51,5.800146592
984,259,128.4,424,107250,322387,3.7,843.706477,37.6,36.9,38.2,2.76,65.6,4.964771639
138,26,80.8,347.1,76661,53605,7.8,93.27488107,35.6,35.4,35.7,2.94,51.4,4.860486049
102,32,148.3,410.8,83603,24735,5.9,0,45.1,45.1,45.2,2.82,62.6,3.311386522
2600,825,148.5,451,59286,674471,12.2,173.4692819,33.6,32.2,35.4,2.6,53.8,6.187072813
288,110,166.2,454.3,41385,46692,19.1,0,43.5,40.5,49,2.21,49.8,5.417177079
183,58,126.4,379.6,62529,58095,10.2,51.6395559,35.9,35.8,36.1,2.72,57.8,4.502177282
22,7,129.8,400.2,64752,5828,7.9,0,44.7,44.6,44.8,2.14,54.5,3.787268332
47,16,123.2,310.5,59379,14615,10.4,0,42.5,42.4,42.6,2.69,54.6,1.309904153
40,12,102.6,283.5,48940,16067,14.9,248.9574905,34.3,34.1,34.8,2.34,43,6.455696203
52,21,151.5,454.7,32750,6492,22,0,53.5,52.4,54.9,2.08,48.1,3.911735206
2635,846,141.7,436.7,70687,565524,8.3,282.923448,40.4,39,41.9,2.44,52.4,4.465658687
8,5,200.9,373.8,42310,1423,13.5,0,41.2,41.4,40.9,2.45,55.5,3.095975232
40,17,161,389.8,46394,7758,14.9,128.8992008,38.9,38,41.9,2.35,54.8,13.23328786
23,8,152.5,357.5,46765,7485,16,0,39,38.9,39,2.38,52.5,4.060324826
233,69,129.3,415.5,60658,54688,10.7,749.7074312,38.8,37.6,40,2.38,51,5.222636717
1230,419,134.1,395.3,57659,333577,12.8,257.8115398,35.5,34.4,36.7,2.47,50.3,4.709495456
80,35,162.2,372,39625,14058,17.4,0,45,42.2,48,2.36,52.2,3.897032535
26,11,147.4,372.9,41248,5557,18.3,2159.438546,37.8,35.8,44,2.24,41,5.208333333
105,42,150.7,400.5,45439,22036,17.7,0,37.6,36.1,41.6,2.61,46.5,2.713797035
724,281,153.9,414.8,50106,148513,15.4,188.5356837,38.4,36.8,40.1,2.43,51.7,7.265243902
615,264,201,472.9,39904,103057,19,0,40.8,39.3,42.2,2.56,50.1,4.287972051
55,21,164.1,403.9,56193,12937,11.2,0,37.1,35.9,38.1,2.6,53.1,6.831648658
148,54,147.9,435.9,44163,26168,16.3,0,43.4,42.3,45,2.44,52.4,4.020100503
208,87,151.4,382.1,46336,40946,15.5,73.26723001,44.2,42.4,45.5,2.4,58.6,3.819022136
126,53,162,408,47631,28360,13.4,0,36.4,35.6,37.3,2.67,54.7,5.340817963
100,41,150.9,400,33043,18343,26,0,39.7,39.2,40.4,2.42,50.6,4.346733668
20,7,106.1,307.1,57242,4691,9.6,0,52.9,51.2,53.5,2.31,61,2.292993631
74,23,137.9,402.1,58487,16510,9.4,0,49.4,49.7,49,2.2,59.2,4.06824147
26,10,136,414.3,47006,4349,11.5,0,43.7,38.8,45.2,2.52,61.4,10.87248322
64,12,59.7,318.5,73274,17787,7,0,43.4,43.7,43.4,2.28,38,5.170657157
3168,1154,173.9,496.2,57732,556772,12.4,39.51348128,40.6,39.2,41.8,2.53,46.5,4.63936694
113,37,160,497.3,61259,17299,9,0,45.9,44.9,47.3,2.79,47.2,3.227665706
4431,1477,161.5,507.1,70074,776043,10.7,73.44953823,40.6,38.9,42.2,2.59,48.6,4.825363357
387,149,153.9,413.9,53953,70601,12,84.98463195,45.1,43.8,46.6,2.3,47.6,3.458753556
2371,1004,180,442.9,49072,470690,17.7,31.86810852,38.6,36.7,40.4,2.57,42.2,4.653517654
715,291,164.4,415.4,57737,161292,15,18.59980656,35.9,35.2,36.5,2.36,39.6,2.489937484
7861,2722,159.6,473.1,84026,1585139,8.9,49.20704115,38.5,37.1,39.9,2.56,50.2,4.75120604
64,16,146.9,572.8,82596,10925,7.1,0,39.5,38,40.4,2.62,49.2,4.179364388
3932,1349,160.9,494.7,90039,696023,6.5,22.98774609,40.9,39.6,42.2,2.58,52.2,4.696647392
3012,1037,176,517.7,74576,510393,8.5,25.47056876,42.1,40.5,43.4,2.71,50.9,4.322689366
3190,1170,178.6,488.6,54280,778121,21.5,2389.088586,32.2,31.6,32.8,2.39,30.4,4.178438278
4132,1539,171.5,470.3,65217,818963,11.5,69.60021393,39.8,38.4,41,2.6,48.3,4.642829838
92,42,177,408.2,36377,10349,17.5,0,56.6,56.5,56.7,2.08,60.5,2.960526316
62,24,154.2,419.3,45308,9383,15.5,0,48.7,45.5,52,2.43,48.2,2.429149798
484,207,166.7,387.2,54232,114625,11.4,8.724100327,40,39.2,40.8,2.67,58.1,5.293976097
228,81,179.3,537.3,38121,28803,16.8,0,47.1,45.6,48.5,2.24,53.2,4.633003644
161,66,167.7,422.1,45743,23154,13,0,49.5,48.6,50.2,2.38,60.1,3.888098625
114,50,202.3,467.3,36460,15261,19.9,65.52650547,48.4,47.9,49,2.36,55,5.930470348
47,22,182.5,395.4,41624,8575,15.8,0,43.6,39.3,49,2.14,41.1,4.516129032
223,115,155.7,312.7,57235,59314,10.2,0,42.6,42.1,43.1,2.56,59.5,6.143948532
616,262,182.3,448.2,46061,105659,16.8,132.5017273,42.6,40.2,44.5,2.42,49.6,5.244463933
125,50,179,472.8,48846,17457,11.8,0,48.4,47.2,49.4,2.37,53.7,4.021937843
945,370,179,479.8,44145,154636,17.7,1189.891099,41.4,39.9,42.8,2.46,50.1,5.359859567
202,92,170.7,376.6,46371,43664,15.2,0,40.6,39.8,41.9,2.58,51.4,6.000674233
691,315,187.7,428.1,45916,134314,15.4,461.604896,40.1,38.7,41,2.48,46.5,4.992021883
228,125,181.6,335,48030,51657,14.8,0,44.1,43.1,45.2,2.56,54.2,5.517112399
177,64,167.7,483.4,47991,26238,12.6,0,46.7,45.7,47.5,2.39,56.1,4.386136675
180,78,184.5,451.3,41930,25427,16.1,0,49.1,48.2,50.1,2.26,58.2,3.917098446
120,49,169.7,441.8,51175,18856,11.3,0,45.2,44.2,46.9,2.36,57.4,3.697661773
120,46,157,424.1,58419,23813,8.9,0,42.9,42.1,43.4,2.43,58.7,5.031948882
49,24,195.8,451.5,39408,5794,15.6,0,52.4,52.4,52.5,1.99,58.1,4.091341579
114,46,173,441.2,47985,20554,14,194.6093218,42.2,40.7,43.8,2.42,50.7,5.77755154
416,153,164,446.1,56365,84559,10.6,236.5212455,39.1,38.6,39.8,2.49,53.8,4.73206677
155,65,174,434.3,45158,26224,13.1,0,44.4,42.9,45.9,2.48,48.5,4.951690821
781,314,188.1,470.4,53945,168437,15.4,100.9279434,37.4,36.4,38.3,2.62,47.6,4.702469467
112,37,126.7,422,56160,20366,8.9,0,43.5,42.8,44.6,2.49,57.7,4.802328402
571,210,160,457.2,49790,118212,12.6,676.7502453,35.4,34.5,36.3,2.41,47.2,4.937288473
86,36,166,423.2,52260,16829,11.7,0,41.4,40.5,42.1,2.51,57.4,5.702647658
132,53,165.9,448.8,40968,19223,15.9,1404.567445,47.2,46.3,48.3,2.21,54.5,7.291666667
196,78,184.4,498.7,48881,27980,10.9,0,46.1,45.5,46.9,2.22,57.2,3.410283316
471,188,165.9,440.1,48430,79806,10.8,350.8508132,44.2,43,45.6,2.34,55.7,5.10901206
743,253,153.9,478.1,54400,135868,9.9,1037.771955,40.6,39.2,41.7,2.48,55.8,5.823165636
280,119,182.8,466.3,43701,40884,13.4,1858.917914,47.2,46.3,48,2.2,54.6,4.527363184
110,54,217.8,471.9,43661,15075,13,0,48.6,47.8,49.4,2.36,55.8,7.254261879
19,9,228.8,478.4,36774,4573,29.1,0,31.6,27.4,34.4,3.48,37.2,10.89005236
4630,1813,189.9,494.3,42946,957735,22,486.5646552,34.2,33.1,35.2,2.44,38.1,4.989477448
238,95,179.8,459.2,52978,45549,14.4,0,39.3,38.8,39.8,2.49,53.4,9.392150771
233,91,184.3,483.9,52776,37435,10.5,988.3798584,45.4,45.4,45.4,2.4,59.9,5.631220534
297,113,185.3,514.4,49040,35567,12.6,2755.363118,49.9,48.9,51,2.33,56.8,4.641415709
845,282,153.4,464.9,59377,183245,10,120.0578461,37.8,36.6,38.9,2.51,55,4.723966632
522,181,161.9,484.1,77364,87850,5,330.1081389,43.8,42.7,44.8,2.5,60.5,4.880531448
39,18,163.1,387.6,53828,7290,12.1,411.5226337,45.2,44.1,46.2,2.45,59.5,6.083916084
108,57,149.8,278.5,68471,40889,10.8,24.45645528,35.9,36.1,35.8,2.51,51.5,4.109589041
182,99,168.1,321.4,52411,43441,11.2,0,44.1,43.6,44.7,2.39,57.4,5.534351145
308,119,155.1,414.5,52075,70408,15.4,894.7846836,36.2,35.2,37.2,2.41,49.6,4.146396651
100,41,170.1,451.2,42659,13645,13,0,50.5,50,51.1,2.03,60.4,6.227254347
1069,371,166.8,491.6,54782,195080,13.1,287.0617183,39.7,38.6,41.2,2.53,50,5.596635235
105,45,168.7,420.9,44026,17495,13.5,0,44.1,42.7,45.5,2.29,59,7.105568445
819,344,186.8,455,51237,161448,14.9,12.3878896,38.9,37.7,40.2,2.47,50.2,6.125337107
102,45,195.2,484.9,39999,14124,16.9,708.0147267,47.5,46.7,48.3,2.27,55.5,4.399845619
249,125,163.8,315.2,75920,87513,4.9,399.9405803,37.6,37.2,37.9,2.63,59.5,6.401613935
316,141,176.8,420.9,50243,63642,11.9,0,40.9,38.3,43.3,2.45,53.8,4.992503748
123,55,208.5,483.8,40701,16376,17,0,49.3,49.1,49.6,2.19,57,4.272316777
257,101,168,457.1,47841,41304,11.2,0,44.3,43.6,45.2,2.41,55.5,4.11444786
659,238,166.9,481.7,55335,115569,9.1,597.0459206,41.3,40.1,42.6,2.4,55.6,5.012640228
107,37,131.8,412.7,48683,20455,11.7,0,43.1,42.4,44,2.32,58.7,6.550868486
162,61,161.1,452,50266,29550,12.2,0,40.7,40.4,41,2.45,54.8,4.872575733
160,70,168,415.9,46943,30506,18,0,42.3,41.8,42.9,2.54,58.6,7.467204844
218,72,177,572.8,41211,21387,14.8,187.0295039,52.6,52.1,53.1,1.99,59.8,4.69334869
560,217,185.6,492.4,52852,102804,13.7,165.3632154,38.9,37.4,39.9,2.53,51.5,4.797917183
116,55,209.5,472.2,42079,15552,13.4,0,49.2,49.1,49.4,2.16,59.3,5.452638937
707,237,153,467.5,69346,133674,5.9,44.88531801,42.1,40.8,43,0.0249,60.5,5.225693273
2221,750,155.3,474.7,76584,396488,5.8,534.6946188,42.8,41.5,43.9,2.51,59.7,4.334726295
333,147,189.4,472.2,52850,51945,10.4,0,44.4,43.5,45.3,2.35,55.5,5.973097545
158,70,181.1,432.3,46835,24033,13.9,0,47.9,46.8,49.2,2.39,56,4.379909545
891,332,172.9,483.9,52711,169546,12.1,176.9431305,37.7,37.1,38.5,2.33,48.7,4.928895838
442,165,156.6,452.9,51003,73435,11.3,2178.797576,43.4,42.1,44.8,2.3,55.3,4.989577905
114,36,128.4,397.6,42838,37956,24,0,26.6,26.1,27,2.26,39.8,4.074920055
63,27,159.8,416.6,50437,12022,10.7,0,41.2,41.5,40.6,2.59,56.2,6.672369547
146,58,215.9,436.5,79358,49220,7.1,0,32.7,32.4,32.9,2.71,56.6,5.19665272
77,26,151.5,426.1,58225,15559,12.3,64.27148274,39,38.2,39.8,2.44,53.2,5.625
67,30,196.6,434.9,63166,14236,9.3,0,40.3,38.9,41.6,2.47,58.9,9.966777409
28,15,152.2,280.9,59701,7444,8.4,0,43.4,42.6,44.8,2.43,67.4,5.333333333
191,81,169,409.3,48624,40315,14,0,38.2,37.1,39.4,2.61,49.6,6.7516967
72,31,159.5,392.1,45721,13383,14.3,0,42.9,41.6,44.7,2.35,52.9,7.372914241
37,13,163,484.2,44427,4741,10.9,0,49.6,48.1,50.1,2.15,55.9,11.20381406
49,19,147.8,412.7,51434,8585,9.7,0,44.6,42.9,45.8,2.34,54.1,6.819672131
435,159,156.1,438.5,57192,97121,10.8,175.0393839,36.7,35.2,38.2,2.51,53.3,5.053669323
73,27,143.3,365.9,63575,18722,9,0,38.1,37.6,39.1,2.68,61.4,6.394269037
367,139,168.2,451,57427,82178,10.4,462.4108642,36,35.4,37.1,2.44,50.6,5.340540541
16,7,180.6,436.8,45251,2542,14.7,0,43,41.4,44.3,2.15,55.4,6.042296073
158,61,152,411.3,55354,29228,10.8,1402.764472,43.6,42.3,44.6,2.38,56.3,5.701401192
54,20,141.5,416.9,49713,8812,13,0,47.9,46.2,49.6,2.3,55,9.708737864
173,65,168.7,458.1,54716,30009,9.9,1499.550135,42.2,42,42.5,2.28,56.9,4.312372589
33,11,126.9,352,77222,9899,6.8,0,38.1,36.9,39.8,2.74,62.1,5.14813016
155,49,141.1,403.5,72604,44626,9.8,0,33.6,33.9,33.4,2.64,55.2,8.929775551
83,23,136.9,402.7,75348,23125,7.7,0,38,38.2,37.9,2.63,47.7,1.745232098
68,24,132.8,359.3,56800,20822,10,0,34.6,33.2,35.8,2.76,56.5,6.918371652
50,21,182.3,448,50802,8328,12.6,0,43.4,43.7,43.1,2.34,56,5.37037037
37,17,182.6,397.1,55520,7234,13.2,0,42.1,42,42.7,2.27,58,17.40104556
48,17,157,467.5,36544,7743,20.5,0,43.2,43,43.4,2.36,60.2,7.715311005
98,48,210.5,415.7,44811,23373,17,0,36.4,35.3,38.6,3.02,51.3,3.008098727
51,24,171.2,355.4,39615,13522,23.6,0,36.9,36.3,39.6,2.59,43.8,6.247604446
141,60,225.1,541.3,33650,21578,24.8,185.373992,40.4,38.8,40.9,2.86,39.3,1.946661476
239,98,179.8,443.1,46288,46420,19.8,43.08487721,41.8,40.4,42.9,2.43,50.9,4.851190476
959,398,206.7,497.4,41010,201410,18.8,24.82498386,424.8,34.2,36.8,2.52,45.3,5.1314986
1189,413,175.5,502.3,38454,242891,23.6,551.6877941,33.6,32,35.2,2.68,35,5.533244087
110,48,239.7,554.1,22640,18340,44,0,33.5,31,36.6,2.82,25.1,5.501407841
55,22,220.9,560.9,25562,8669,40.3,0,35.3,32.3,37.5,2.91,26.8,9.134847753
7,4,257.8,448.4,37096,1337,39.5,0,44.3,44.5,43.7,2.33,33.6,5.23255814
136,55,193.2,487.2,38366,23609,17.2,0,39.3,37.1,41.5,2.54,51.9,5.256362966
728,285,193.7,486.8,48018,141425,15.6,141.4177126,37.8,36.7,38.6,2.78,48,5.060304916
102,42,194.1,468.1,35019,16569,22.7,0,41.6,41.2,42.2,2.4,50.9,4.697986577
42,17,199.1,491.8,26408,7507,38.5,0,34.8,33.4,37.5,2.81,26.3,4.610130905
75,35,216.1,464.5,28271,11665,29.8,0,43.1,42.1,44.6,2.35,41.6,7.061933535
346,141,178.6,446.7,37367,68215,24.4,0,36.6,35.6,37.9,2.71,48,8.134642356
55,22,171,432,33015,9969,28.2,0,38.3,35.7,41.5,2.53,36.7,8.165019338
180,70,168.3,441.6,40797,53154,25.9,112.8795575,28.5,28.1,29.3,2.65,36.3,4.979333506
232,82,163.5,444.2,51389,60618,14.2,16.49675014,34,32.5,35.1,2.68,52.4,5.380501321
397,149,161.9,438.8,38869,78524,21.7,0,37.5,35.1,39.8,2.56,42.8,5.340297394
82,33,211.9,527.4,38471,12622,22.3,0,40.7,40,41.1,2.63,51.6,5.109751709
118,59,236,475.7,32239,22763,27.1,0,34.8,32.6,37.3,2.67,45.5,4
459,225,249.7,517.1,43374,85300,19.4,246.1899179,36.5,35.2,37.6,2.6,48.8,4.984662577
165,76,234.6,511.5,26439,30999,40.1,0,32.9,31.1,34.7,2.76,27.4,4.749478079
194,86,212.5,478.1,36118,34649,21.6,86.58258536,37.7,36.2,39.7,2.62,48.7,2.20341093
285,121,185,445.6,39937,59710,23.6,150.7285212,36.3,35,37.7,2.5,45.7,6.778509815
430,269,292.5,460.5,66671,103465,13.1,19.33020828,37,35.4,37.8,2.65,52.3,4.789430223
146,66,205.5,462.7,33428,25563,30.4,0,39.1,37.3,40.5,2.58,50.3,7.310838446
184,88,213.6,438.7,37554,35916,21.5,27.84274418,39.6,38.8,40.4,2.63,43.9,3.7384301
227,80,174.3,501,36810,35827,20.1,0,40.6,38.7,42.7,2.57,49.8,5.236239649
67,28,194.5,473.8,31963,10152,24.7,0,41.7,40.5,42.9,0.0243,48.2,7.049608355
137,59,181.3,419.5,37686,29463,20.7,0,35.8,34.7,36.9,2.71,45.6,8.259717314
116,48,185.3,457.9,35185,21747,22.3,0,37.7,37.1,38.3,2.61,48.9,4.476744186
54,27,204.2,423.5,28730,11043,31.3,0,36.8,34.3,40,2.69,39.4,4.965357968
160,56,147.8,425.4,34429,49800,29.9,100.4016064,25,24,26,2.51,33,3.389715373
178,83,224.4,478.6,34526,34167,25.9,0,36.5,35.2,37.8,2.81,40,6.394230769
326,137,208.6,495.5,38465,55191,19.3,0,40.7,39.5,41.9,2.61,51.9,4.728190104
69,28,202.6,492.4,32459,12277,22.6,0,40.1,37.7,43,2.75,48.2,4.821037253
235,101,215.8,506.1,30078,39956,30.5,0,36.7,34.6,39.2,2.65,40.4,5.009078287
150,59,180.8,468.2,40198,30908,17.7,0,37,35,39.2,2.87,49.2,5.189340813
129,63,203.2,428.8,34794,25459,22.3,0,39.2,37.1,41.5,2.5,51.1,4.867486575
40,24,254.5,432.5,26204,7486,36.2,0,38.5,36.7,40.2,2.49,36,6.153846154
697,222,157.3,483.7,58368,149039,11.1,6.709653178,36.9,35.9,37.9,2.62,53.5,4.71844142
158,62,211,535.9,32049,28265,26.9,0,36,34.5,37.2,2.85,42.7,5.869989491
33,13,215.1,543.8,27877,4585,37.4,0,38.5,33.7,40.4,2.64,32.9,7.020547945
146,58,183.7,461.8,34338,27222,25.9,0,37.7,35.5,41.1,2.77,46.2,5.577235772
75,40,200.5,376.2,38975,16059,20.8,0,40.1,40.1,40.1,2.65,53.6,5.357614146
93,39,214.2,506.8,41136,18070,19.5,0,36.8,35.4,39.1,3,49.3,6.422857143
126,63,230.1,463.6,29227,27005,34.8,0,34.1,32.8,35.7,2.81,29.3,6.248990796
70,37,235,447.4,28456,14588,37.4,0,36,33.2,43.9,2.4,30.1,2.224694105
141,64,215.5,474.6,40975,28296,18.5,0,36.7,34.7,38.3,2.67,44.8,5.503910285
106,45,175.7,415.1,37026,22131,19.1,0,38.4,36.9,40.8,0.0261,56.1,5.683802134
116,49,184,445.6,35550,19552,17.7,0,42.8,42.8,42.9,2.52,56,3.298774741
49,21,236.9,523.3,30689,10343,27.9,0,32.2,30.3,33.8,2.6,35.3,6.144623454
144,47,149.4,461.3,37667,28429,15.9,70.35069823,38,37.5,38.4,2.66,51.7,4.427409262
77,39,202.5,402.1,31607,14638,26.4,0,39.4,36.1,43.4,2.58,46,4.465958776
250,103,192.1,469.1,40397,47485,21.7,0,37.9,36.8,39.7,2.58,44.8,3.589466089
269,127,241.1,496.1,30292,48130,35.1,41.55412425,36.2,33.1,38.3,2.69,33.7,5.86461126
101,49,209.4,431.7,35425,20566,24.7,0,36.7,35.3,38.2,2.67,48.7,8.771929825
69,28,214.5,549.9,34073,9899,22.1,0,41.1,38.4,42.7,2.45,52.8,6.736458807
49,24,219.7,437.7,27596,9122,32.5,0,36.8,35.6,42.9,2.6,34.4,2.790178571
114,45,181.7,474.4,34403,18317,26.3,0,40.5,37.8,42.4,2.38,44.6,5.112672644
90,39,235.8,561.9,34494,12447,23.4,0,41.5,39.8,43,2.39,49.5,5.540488183
139,58,207.4,493.2,30313,27387,34.6,0,35.8,35.3,36.9,2.82,34.4,5.055775459
105,43,162.6,420.1,35425,25378,26.9,0,27.9,27.8,27.9,2.36,39.1,3.767349636
74,35,156,344.4,56309,17296,10.7,0,42.3,41.2,43.2,2.51,61.4,7.556742323
34,21,222.4,372.9,45997,5306,12.2,0,47.1,45.3,48.3,2.13,56.1,7.641509434
150,64,196.1,482.6,41302,26096,17.2,76.6400981,39.2,37.8,40.1,2.58,48.6,5.293680297
198,85,172.8,419.6,38139,35829,20.2,0,43.3,42.5,44.2,2.67,55.9,6.004650527
61,30,172.5,382.1,37581,11880,19.1,0,41.1,39.9,42.7,2.41,64.2,5.542168675
100,50,211.1,454.5,41462,16446,18.4,0,41.9,40.8,43.7,2.44,54.4,4.212348529
164,72,209.6,500.6,33236,18670,19.5,0,52.5,51.8,53.2,2.28,56.9,2.363989637
74,31,190.4,468.7,39033,12182,20.1,0,43.1,41.9,43.6,2.56,53.8,7.020802377
639,229,166.2,459.7,50305,174974,19.5,200.0297187,30.1,29.6,30.8,2.41,43.8,5.073280722
465,195,189.9,469.6,45431,89100,17.8,763.1874299,36.8,35.6,38.3,2.58,44.9,6.216255654
254,126,220.7,460.1,35774,42951,21.3,0,40,38.6,41.9,2.51,51.4,5.075560188
62,26,199.3,508.2,43111,9014,16.2,0,42.3,41.4,43.5,2.39,58.6,7.368995633
228,84,180.1,477.4,49384,44834,14.2,0,37.8,36.8,38.8,2.52,47.4,4.53252418
279,107,152.7,399.4,44410,44237,17.5,22.60551122,49.8,49.9,49.7,2.6,57,5.73630137
360,153,170.3,422.7,47705,78572,17,1374.535458,36,35.2,37.3,2.49,49.2,4.895140929
59,28,197.3,460.8,39017,8992,16.5,0,42.4,40.9,43.4,2.48,53.6,9.99000999
39,21,255.8,492.8,32170,6263,24,0,40.9,41.7,40.4,2.54,46.7,2.629656684
473,207,182.5,430.1,60970,101603,10.5,9.842229068,39.2,38,40.2,2.63,58.6,4.56119093
82,40,172.7,400.7,33631,13934,21.4,0,44.8,42.3,46.5,2.33,55.2,6.495468278
52,22,166.7,444.2,43049,7589,12,0,45.5,44.1,47.3,2.52,54.5,2.963473467
337,119,146.6,417.7,51831,83279,11.3,0,37.8,36.7,38.6,2.69,60.3,5.849007988
47,22,228.4,506.4,43298,6801,15.7,0,43.7,43,44.7,2.42,58.5,7.955390335
1089,386,176.4,492,61598,235637,9.1,411.6501229,36.6,35.6,37.9,2.6,52,4.934777258
115,51,196.5,459.5,51221,20609,12.4,0,41,40.2,41.5,2.48,58.2,6.863636364
376,139,168.6,458.6,51885,76720,13.3,808.1334724,38,36.8,39.4,2.44,49.3,6.328460877
100,40,179.9,481.5,42166,17642,14,0,38.6,34.7,42.4,2.47,50.6,4.315304948
150,65,206.8,488,37379,24526,20.7,0,41.2,40,42.3,2.61,51.8,7.465766273
45,23,194.1,383.9,37173,7595,18.5,0,47.1,45.5,48.6,2.34,54.7,3.627311522
95,40,179.1,435.4,34987,16393,21.7,0,43,41.8,43.8,2.62,56.9,9.043326548
47,23,206.3,433.7,41610,8253,16.8,0,40.5,40.4,40.8,2.65,58.1,7.483794932
47,19,123.4,319.3,42174,12687,18.6,0,40.1,38,44.5,2.48,43.9,2.755102041
90,45,200.1,424.4,34411,15593,21.6,0,43.4,42.1,44.6,2.6,51.8,6.869058571
64,35,166.5,317.9,31805,13373,23,0,47.3,46.2,47.8,2.54,58.6,6.128904705
168,93,230,424.9,31486,30895,29.8,0,39.8,37.4,41.7,2.44,47.4,6.176009129
550,210,180,475.2,51978,102426,11.8,439.3415734,40.2,38.9,41.5,2.53,56.7,5.593582421
1962.667684,7,136.2,453.5494221,50886,2640,10.4,0,47.4,45.3,50.1,2.25,69.1,8.951965066
1962.667684,6,134,453.5494221,45341,2591,12,0,49.8,49,51.9,2.12,60.8,10.81081081
1962.667684,13,197.8,453.5494221,60279,7733,10.9,0,32.8,32.4,33.2,2.86,62.5,5.375139978
1962.667684,9,150.7,453.5494221,58543,6133,8.3,0,36.1,36.8,35,2.78,64.8,6.199261993
1962.667684,3,156.9,453.5494221,52795,1330,10.8,0,49.4,48.7,49.9,2.46,66.6,5.687203791
1962.667684,17,155.4,453.5494221,39732,6244,16.9,0,48,48,48,2.23,55.3,5.457746479
1962.667684,5,164.2,453.5494221,47709,2474,12.8,0,38,35.8,39.1,2.59,61.8,6.605504587
1962.667684,19,194.7,453.5494221,50525,5817,12.9,171.9099192,43,39.7,46.7,2.34,56.6,7.6011846
1962.667684,79,162.2,453.5494221,55074,35073,12.8,1881.789411,38.6,37.7,39.3,2.47,58.4,5.858531317
1962.667684,5,122.6,453.5494221,59596,4064,10.7,0,36.1,32.6,38.5,2.93,58.6,5.965292842
1962.667684,4,127.6,453.5494221,52394,1893,8.8,0,47.8,46.3,49.3,2.36,65.5,9.393939394
1962.667684,31,178.7,453.5494221,53796,13338,10.3,0,40.8,39.4,42.5,2.51,61.4,5.896980462
1962.667684,42,173,453.5494221,56927,18930,9.4,0,43.5,42.6,44.6,2.47,61.7,5.155718398
1962.667684,11,165.8,453.5494221,44101,2970,13.5,0,52.1,50.7,52.8,2.1,63.5,6.681034483
1962.667684,796,146.8,453.5494221,76104,580159,6.6,449.8766717,36.8,35.6,38.1,2.56,56.8,5.529393013
1962.667684,9,209.6,453.5494221,53484,3956,12.2,0,34.8,30.6,39.3,2.81,63,5.231143552
1962.667684,16,129.4,453.5494221,53378,7687,11.2,8585.924288,45.2,41.7,46.8,2.54,56.6,7.676767677
1962.667684,6,141.4,453.5494221,46318,2564,12.8,0,41.7,41.3,42.4,2.21,60,3.783783784
